vertex id,originalDegree,color,orderColored
0,86,5,0
1,89,8,0
2,82,25,0
3,80,7,0
4,84,9,0
5,91,1,0
6,91,2,0
7,84,22,0
8,83,22,0
9,88,0,0
10,89,9,0
11,87,3,0
12,87,12,0
13,84,19,0
14,91,3,0
15,82,8,0
16,89,0,0
17,89,11,0
18,85,22,0
19,90,4,0
20,86,19,0
21,90,5,0
22,83,16,0
23,84,7,0
24,83,7,0
25,89,12,0
26,84,25,0
27,86,20,0
28,85,23,0
29,81,21,0
30,84,4,0
31,86,19,0
32,85,7,0
33,87,16,0
34,90,6,0
35,81,2,0
36,82,29,0
37,84,11,0
38,80,15,0
39,78,7,0
40,82,6,0
41,87,17,0
42,82,19,0
43,77,8,0
44,81,7,0
45,84,34,0
46,82,5,0
47,79,20,0
48,77,1,0
49,81,14,0
50,85,7,0
51,85,17,0
52,84,26,0
53,78,1,0
54,81,23,0
55,81,5,0
56,90,7,0
57,82,31,0
58,84,8,0
59,77,22,0
60,79,6,0
61,79,8,0
62,81,1,0
63,76,1,0
64,74,1,0
65,73,10,0
66,71,5,0
67,77,6,0
68,68,4,0
69,74,4,0
70,76,2,0
71,74,6,0
72,74,1,0
73,78,2,0
74,82,13,0
75,67,5,0
76,75,12,0
77,76,3,0
78,71,2,0
79,67,2,0
80,67,3,0
81,71,8,0
82,74,5,0
83,73,3,0
84,72,1,0
85,76,2,0
86,72,4,0
87,75,1,0
88,74,5,0
89,71,6,0
90,72,8,0
91,72,8,0
92,73,9,0
93,73,2,0
94,74,1,0
95,69,4,0
96,70,3,0
97,72,3,0
98,73,2,0
99,68,3,0
100,76,4,0

